Producto,Precio,Cantidad,Fecha,Cliente,Ciudad
Carne,3.84,4,2025-07-20,Salomón Falcó Lucena,Toledo
Pollo,17.32,1,2026-04-13,Clarisa Mármol,Vizcaya
Aceite,19.04,4,2025-08-21,Porfirio Castilla,Barcelona
Queso,3.29,8,2026-01-22,Segismundo Vara Planas,Granada
Pollo,11.12,3,2025-12-15,Roberta Mayo Landa,La Coruña
Aceite,2.91,5,2026-04-12,Danilo Noguera Llamas,Cáceres
Pan,3.63,4,2025-11-20,Marcia Font Tena,Salamanca
Azúcar,5.78,4,2025-06-17,Susana Barco Cases,Barcelona
Carne,9.08,7,2025-09-23,Yaiza Valbuena Taboada,Córdoba
Carne,3.52,10,2025-07-19,Danilo Querol Martín,Málaga
Queso,7.7,1,2026-04-10,Bonifacio Valderrama Lucena,Ourense
Leche,12.3,9,2025-10-22,Susana Gabriela Marqués Roselló,Zamora
Carne,3.01,7,2026-01-16,Magdalena Nieto Solana,Granada
Queso,7.36,10,2025-11-02,Esperanza de Murillo,Sevilla
Café,1.94,8,2025-10-26,Leonel Gabaldón Cáceres,Cádiz
Aceite,19.06,3,2026-01-14,Lucas Maximiliano Pi Almagro,Burgos
Café,15.02,9,2026-03-13,Custodia Varela Vidal,Córdoba
Carne,14.84,2,2025-07-29,Julieta Mateos Ropero,Las Palmas
Carne,14.48,6,2025-09-25,Magdalena Casal,Huesca
Azúcar,19.31,10,2025-12-01,Graciana Llanos Carrillo,Huelva
Queso,10.21,4,2026-04-08,Francisco Javier Pineda Mulet,Madrid
Aceite,11.59,2,2025-09-22,Sandra Nevado,Lleida
Pollo,8.51,8,2026-03-29,Godofredo José María Torralba Cortés,Zamora
Café,3.84,3,2025-07-09,Sofía Rey Tolosa,Segovia
Pollo,19.58,8,2025-07-14,María Carmen Abascal Roda,Jaén
Leche,5.66,8,2025-06-14,Francisco Jose Duran Vives,Jaén
Leche,13.76,1,2026-02-26,Concha del Fábregas,Jaén
Queso,1.46,6,2026-03-30,Reynaldo de Morera,Barcelona
Queso,8.63,9,2026-02-07,Duilio Comas Roselló,Almería
Queso,6.88,2,2025-12-27,Casemiro Frías Busquets,Girona
Arroz,7.41,2,2025-12-04,Esmeralda Feliciana Valverde Acevedo,Granada
Café,8.21,5,2025-11-15,Marita Felicidad Querol Iglesias,Huelva
Queso,13.39,2,2026-02-07,Sandra Alcolea Solís,Álava
Leche,18.06,10,2025-11-09,Isaías Nacio Bellido Rubio,Cádiz
Café,18.07,2,2026-04-19,Lidia Merche Mesa Carpio,Las Palmas
Pollo,7.13,10,2025-12-30,Abel Alfredo Roca Múgica,Guipúzcoa
Leche,0.95,6,2025-06-17,Javi Tejada Avilés,Lugo
Azúcar,3.66,6,2025-09-08,José Manuel Gascón,Ciudad
Pan,2.28,2,2026-02-27,Rosalinda Villena Rozas,León
Aceite,9.61,1,2025-10-15,Juan Pablo Roman Macías,La Coruña
Arroz,17.4,1,2025-10-09,Bárbara Tello-Ribera,Córdoba
Queso,19.7,5,2025-06-21,Primitivo Blazquez-Barrena,Sevilla
Huevos,4.8,3,2026-03-25,Bartolomé Agustí Viñas,Toledo
Huevos,3.07,4,2025-07-01,Bonifacio Estevez Redondo,Castellón
Pollo,3.25,7,2026-01-02,Graciano Catalán Marcos,Guipúzcoa
Aceite,5.23,6,2025-11-29,Bartolomé Joan Larrañaga Clemente,Salamanca
Huevos,9.4,1,2025-08-05,Aarón Sureda Cerezo,Albacete
Queso,2.6,6,2026-04-30,Rufino Ferrera Juárez,León
Aceite,3.96,7,2025-08-22,Gregorio Pintor Verdejo,Albacete
Pollo,5.39,1,2026-03-05,Andrés Parra Conde,Barcelona
Huevos,1.14,3,2025-08-04,Casandra del Villa,Pontevedra
Huevos,3.0,2,2025-07-18,Encarnacion Farré Patiño,Guipúzcoa
Carne,11.02,4,2025-09-21,Salvador del Rosales,Huesca
Pan,15.45,8,2025-09-08,Rodolfo Hoz Ortiz,La Rioja
Huevos,9.27,9,2025-11-11,Custodia Pavón-Zamorano,Jaén
Pollo,15.94,10,2026-05-14,Balduino Solé Fortuny,Ávila
Carne,1.54,3,2025-12-16,Domitila Rosalva Enríquez Juárez,Castellón
Carne,1.6,4,2025-10-12,Sandalio Abella Piñeiro,Soria
Queso,4.09,7,2025-05-30,Ulises Iborra Ortuño,Valencia
Pollo,13.68,2,2026-02-02,Joel Polo Vaquero,Cádiz
Arroz,6.86,10,2025-09-24,Alejandro Pareja Palma,Lugo
Aceite,15.95,3,2025-07-29,Encarnacion del Guillen,Álava
Queso,4.33,6,2026-02-04,Visitación Benitez,Málaga
Huevos,5.03,9,2025-06-14,Josep Juan Bautista Perera Nebot,Guadalajara
Huevos,1.48,6,2025-10-14,Valeria Tormo Neira,Granada
Café,2.23,2,2026-04-28,Severo Ariño Grande,Segovia
Pan,17.78,9,2025-12-10,Renata Guitart Ordóñez,León
Queso,3.37,4,2026-05-02,Nereida Cámara-Arribas,Cádiz
Azúcar,2.1,8,2025-06-23,Pepito Galo Durán Hoyos,Albacete
Pollo,3.08,4,2025-06-08,Palmira Pino Bueno,Segovia
Pan,5.14,6,2025-06-01,Albano Pozuelo-Arias,Castellón
Café,2.75,8,2025-06-06,Evangelina Catalá,Barcelona
Leche,13.67,5,2026-01-29,Daniela Belén Dávila Guijarro,Burgos
Café,17.65,6,2025-10-06,Delfina de Alcázar,Pontevedra
Pollo,5.57,3,2025-10-28,Vilma Alcalá Contreras,La Rioja
Arroz,1.43,5,2025-09-08,Domitila Estefanía Quintero Carrasco,Murcia
Aceite,0.55,9,2026-03-21,Anastasia Corral Rueda,Córdoba
Carne,15.86,6,2025-06-30,Bernabé Amigó Valenzuela,Tarragona
Pollo,5.97,4,2025-08-18,Diana Vives,León
Azúcar,9.86,6,2026-04-26,Máximo Rosado-Pons,Badajoz
Aceite,17.36,9,2026-04-05,Ángela Loreto Orozco Carrera,Sevilla
Pollo,7.6,8,2025-06-09,Alfonso Suárez Bernad,Albacete
Arroz,2.88,1,2026-01-09,Sarita Leal Seco,Tarragona
Pollo,19.33,3,2025-12-25,Isa Pou Abad,Cantabria
Azúcar,7.98,1,2026-05-17,Isa Peiró Portillo,Albacete
Queso,18.07,8,2025-10-10,Alberto Cuenca,Guadalajara
Azúcar,10.66,4,2025-07-21,Leonardo Cruz Laguna,Cáceres
Aceite,12.92,3,2026-02-18,Gustavo de Luna,Granada
Pan,4.19,2,2026-03-22,Victorino Aparicio-Blanch,Toledo
Huevos,17.7,9,2025-11-11,Juan Carlos Guillen-Morera,Vizcaya
Arroz,11.89,7,2025-12-17,Félix de Portero,Burgos
Azúcar,5.06,5,2026-05-22,Julio Palacio Puente,Córdoba
Pan,9.91,3,2025-08-10,Fortunato Gálvez Abad,La Rioja
Huevos,18.19,1,2026-05-13,Fátima Bauzà-Galván,Albacete
Arroz,10.51,7,2026-02-09,Saturnino Cabo Carranza,Sevilla
Aceite,18.26,10,2025-10-30,Felix Olivares Ródenas,Asturias
Pan,18.17,10,2025-11-14,Jose Angel Castro-Zorrilla,Ávila
Leche,17.03,7,2026-05-07,Juana Arregui-Larrañaga,Palencia
Azúcar,6.49,5,2026-04-27,Luisina Vilalta Pizarro,Lleida
Azúcar,9.61,2,2026-02-03,Bienvenida Portero Gimenez,Lleida
Carne,3.47,5,2026-01-08,Azucena Aguilera Puerta,Ciudad
Huevos,10.22,10,2026-04-05,Lara Carro-Gisbert,Tarragona
Huevos,2.36,7,2025-11-20,Jose Francisco Ramiro Juan Albero,Teruel
Huevos,2.21,1,2025-08-06,Amaya Barranco Duque,Valladolid
Leche,19.87,9,2025-09-30,Martina Casal Solé,Asturias
Arroz,19.1,5,2026-04-18,Dafne Ortuño Menéndez,Las Palmas
Queso,3.58,1,2026-02-12,Armida Bernad Boix,Lugo
Pollo,3.14,4,2025-12-18,Mario Catalá-Aroca,Baleares
Café,6.41,6,2025-08-09,Baudelio Bernat-Sánchez,León
Pan,2.47,7,2025-08-23,María Teresa Vanesa Quintanilla Mosquera,Sevilla
Leche,19.68,7,2025-10-06,Paca Castillo Reyes,Palencia
Queso,8.05,4,2026-04-03,Azahar Agudo-Juárez,Valencia
Pan,0.81,2,2025-08-05,Dionisio Solana Méndez,Córdoba
Pollo,8.62,5,2026-04-23,Florina Viana Moya,Álava
Huevos,1.11,10,2025-12-01,Liliana Echevarría Riba,Barcelona
Huevos,10.16,5,2026-05-25,Vicenta Zabaleta-Estrada,Sevilla
Pollo,11.04,3,2026-05-03,Macarena Rueda Borja,Huelva
Carne,8.82,3,2025-11-16,Micaela Mateu Adadia,Madrid
Queso,16.46,1,2026-05-11,Pacífica Baquero Cózar,Ourense
Queso,4.83,5,2025-06-24,Ismael de Gallardo,Cuenca
Pollo,14.81,3,2025-08-07,Nicolás Alemán Cepeda,Castellón
Leche,19.54,5,2025-08-29,Ruy Torrents Briones,Guipúzcoa
Huevos,2.79,7,2025-10-02,Carmelo Carreño Montenegro,Álava
Aceite,15.8,8,2025-08-19,Diana Amigó,Granada
Carne,14.12,7,2026-05-24,María Carmen Porras-Salmerón,Castellón
Queso,13.6,2,2026-04-27,Mireia Benito Becerra,Huesca
Aceite,7.59,4,2026-04-22,Felipa Velázquez-Juárez,Melilla
Pan,19.63,10,2026-01-26,María Jesús del Zamorano,Santa Cruz de Tenerife
Azúcar,4.56,6,2026-01-08,María Del Carmen Cañizares Pujol,Cáceres
Huevos,7.99,4,2026-02-17,Chus Mendizábal Torrent,Tarragona
Huevos,14.77,6,2025-06-26,Rubén Villena Fonseca,Valladolid
Pollo,17.71,3,2025-07-31,Ruben Espiridión Crespi Céspedes,Pontevedra
Pan,10.78,7,2026-05-11,Kike Peláez Pablo,La Coruña
Café,9.35,9,2026-03-08,Celestino Silvio Ortega Montaña,Segovia
Pan,16.33,10,2026-04-03,Olga Burgos Muñoz,Albacete
Huevos,19.97,8,2025-07-07,Liliana Carballo Fuertes,Albacete
Pollo,14.29,5,2026-01-14,Matías Checa Castell,Zaragoza
Azúcar,8.66,2,2025-11-24,Benigno Planas Alemán,Albacete
Pan,6.19,5,2026-02-03,Osvaldo del Sierra,Palencia
Azúcar,14.51,4,2026-04-19,Chus Manuela Pinto Mariscal,Pontevedra
Café,2.42,2,2026-03-24,Cecilia Torre Bauzà,Castellón
Leche,7.66,5,2025-09-07,María Dolores Orozco Leiva,Alicante
Pan,5.27,3,2026-01-06,Úrsula Tolosa Anguita,Segovia
Pollo,3.69,8,2025-07-09,Amando del Chaves,Córdoba
Carne,11.56,7,2025-09-26,Juana Monreal Villalba,Málaga
Carne,13.94,3,2026-02-13,Joaquín Mosquera Aller,Soria
Arroz,3.11,1,2026-01-25,Darío Parejo Gaya,Guadalajara
Café,7.97,10,2026-02-27,Luis Aparicio Álvaro,Lleida
Huevos,1.68,3,2025-09-02,Eliseo del Fernandez,Valladolid
Azúcar,10.2,2,2026-05-14,Antonia Hoz-Llamas,La Coruña
Leche,12.43,5,2025-07-24,Albina Rey Vazquez,Jaén
Leche,12.56,10,2025-10-11,Marcos Báez Soriano,Santa Cruz de Tenerife
Pollo,14.56,10,2026-02-20,Gala Vendrell Torrijos,Valencia
Huevos,15.37,6,2026-03-11,Ricarda Ferrán Carranza,Alicante
Leche,8.88,4,2025-06-25,Aurora Pons,Zamora
Pollo,1.98,4,2025-07-08,Lupe Prada Rosales,Zamora
Arroz,5.44,8,2025-12-17,Cristina Salmerón Espejo,Valladolid
Queso,15.24,8,2025-12-09,Delia Palma Saura,La Coruña
Pollo,2.81,7,2026-01-09,Paca Porta Barón,Salamanca
Arroz,11.22,10,2025-06-13,Manolo Domingo Segarra,Madrid
Pan,13.15,2,2025-08-02,Severiano Haro Pino,Almería
Huevos,11.6,8,2026-02-13,Mauricio Palomo Murcia,Badajoz
Aceite,11.81,9,2025-08-26,Fabián Ferrando Miró,Navarra
Pan,18.54,9,2025-09-15,María Belén Sainz Núñez,Ávila
Queso,0.5,6,2026-02-10,Marco Olivera Sáez,Castellón
Leche,13.75,4,2025-11-27,María Manuela del Sánchez,Badajoz
Pollo,11.57,8,2025-07-14,Alexandra de Armas,Palencia
Queso,13.64,4,2025-09-02,Calista Álvarez Salmerón,Ourense
Huevos,18.94,4,2025-06-17,Olegario Pozo Bonilla,Asturias
Arroz,11.56,2,2025-09-30,Pelayo Ángel Tormo,Guadalajara
Pollo,13.66,4,2026-02-02,Ruperta Robles,Málaga
Carne,6.63,1,2025-07-06,Manuelita del Albero,Cádiz
Azúcar,6.09,8,2025-06-19,Pepita Pallarès Acero,Badajoz
Arroz,3.42,7,2026-03-20,Nazario Calzada-Tamarit,Girona
Queso,4.09,10,2025-12-31,María Teresa del Diaz,Huelva
Queso,9.15,4,2026-01-10,Martina Vigil Vicens,Ávila
Leche,12.07,10,2025-08-20,Mónica Campo Cerro,Valencia
Azúcar,19.26,3,2026-05-23,Ambrosio Barrios Alvarez,Cuenca
Huevos,19.25,6,2025-08-08,José Manuel Escolano,León
Carne,7.15,10,2026-03-13,Macarena Cervantes Oller,Segovia
Pollo,14.65,8,2026-04-05,Máximo de Tolosa,Girona
Azúcar,10.12,1,2025-07-21,Perla Manuela Fiol Segarra,Valencia
Aceite,1.01,3,2026-01-27,Guillermo Barba-Ferrero,Navarra
Queso,0.96,9,2025-10-09,Desiderio Goicoechea Miranda,Sevilla
Carne,8.66,2,2025-11-03,Guadalupe Tejera,Jaén
Aceite,4.24,9,2026-02-03,Aurelio Fernandez Asensio,Zaragoza
Leche,7.5,10,2025-11-21,Mohamed Morcillo-Arnaiz,Burgos
Leche,10.1,9,2026-01-22,Ágata Tello Bou,Almería
Queso,6.9,5,2025-09-29,Adela Carreras Benavides,Santa Cruz de Tenerife
Pollo,8.11,10,2026-04-26,Vilma Torres Cano,Palencia
Pollo,0.78,4,2026-03-27,Valero Amador Villegas Azorin,Ourense
Leche,0.94,6,2025-09-15,Apolonia Méndez-Alemán,Guadalajara
Azúcar,6.65,6,2026-01-22,Alejo Correa Quintanilla,Málaga
Arroz,8.44,6,2025-11-23,Paola Piña Gallego,Almería
Pan,8.79,9,2025-08-25,Angelita Rueda,Barcelona
Huevos,14.68,5,2025-08-18,Esther Sevillano Gisbert,Alicante
Pollo,1.16,6,2025-07-08,Fulgencio Vizcaíno Anguita,Granada
Queso,3.85,2,2026-04-04,Débora Marco Tamayo,Barcelona
Pan,16.81,4,2025-11-13,Venceslás Fabra Orozco,Zamora
Azúcar,14.91,10,2025-07-08,Azeneth del Anguita,Albacete
Arroz,2.11,2,2025-07-05,Isidro Guillen Cisneros,Badajoz
Aceite,12.23,6,2025-07-14,Andrés Felipe Valverde-Mosquera,Baleares
Carne,2.59,6,2026-01-10,Loida Company Jaén,Zamora
Pan,18.44,4,2026-02-16,Rosario Roig Medina,Murcia
Pan,7.84,5,2025-07-09,Nereida Bonilla Velázquez,Madrid
Pan,1.52,5,2025-09-28,Chelo Fernández,León
Carne,14.53,4,2025-11-15,Isidro Tovar Riera,Lugo
Arroz,1.1,10,2025-09-26,Adán Parejo Luna,Guadalajara
Huevos,11.55,5,2026-02-25,Melisa Elba Ribas Montoya,Huelva
Pollo,14.9,2,2026-01-03,Samuel Cerdá-Jordán,Guadalajara
Carne,11.05,1,2026-05-03,Domitila Neira Cid,La Rioja
Pollo,14.26,5,2026-04-25,Dalila Ana Sofía Castelló Anguita,Lugo
Café,13.2,9,2026-01-19,Plinio Chaparro Mora,Alicante
Arroz,2.46,5,2025-08-12,Pascual Barbero Nuñez,Madrid
Queso,11.59,3,2026-03-28,Arcelia Gala Palomo Segovia,Palencia
Azúcar,14.04,7,2026-05-12,Odalis Ferrero Martí,Zamora
Café,16.83,6,2026-01-24,Mireia Roma Perelló,Santa Cruz de Tenerife
Pan,11.68,1,2026-01-26,Esperanza Barrena Pareja,Sevilla
Queso,0.84,4,2025-09-11,Rosenda Castillo Puerta,Ávila
Pan,2.32,1,2025-09-26,Loreto Carreras Benavente,Zaragoza
Café,2.52,4,2025-09-24,Edmundo Acuña Ramis,Navarra
Leche,14.38,1,2025-06-01,Arturo Ortega Casares,Pontevedra
Queso,10.54,9,2026-03-26,Abigaíl Garmendia Rocha,Navarra
Arroz,15.61,1,2026-04-30,Samuel Amat Leon,La Rioja
Carne,6.96,1,2025-11-04,Melisa Paula Báez Andreu,Álava
Leche,7.59,6,2025-10-12,Anselmo Tejada Pinto,Sevilla
Pan,16.72,6,2026-01-24,Guillermo Curro Figuerola Martorell,Cádiz
Café,0.69,7,2025-08-29,Melania Mateo Pinto,Álava
Leche,7.32,6,2025-10-22,Esteban Franco Polo,Salamanca
Carne,5.89,3,2026-03-22,Heriberto Alvarado-Azorin,Valladolid
Arroz,11.63,1,2026-01-03,Julio Tamarit Goñi,Zamora
Azúcar,11.86,9,2025-12-28,Emelina Torralba Jordán,Lleida
Huevos,17.98,6,2025-08-30,Anselmo Tamarit Jiménez,Cáceres
Arroz,11.52,5,2025-10-10,Lourdes Rodriguez Vigil,Lugo
Azúcar,15.65,9,2025-05-27,Beatriz Bonet-Esparza,Cuenca
Queso,8.05,6,2025-07-05,Rómulo Carballo Tejada,Teruel
Pan,9.83,6,2025-08-29,Quique Roma-Conesa,Palencia
Arroz,15.95,6,2026-05-08,Loreto Alfonso-Luque,La Rioja
Queso,16.68,5,2025-08-20,Aroa Franco Abascal,Zaragoza
Aceite,14.93,5,2025-05-29,Loreto Figuerola Uría,Segovia
Azúcar,17.27,3,2026-04-27,Abel Varela-Gaya,Córdoba
Azúcar,15.36,6,2026-01-03,Victor Carrera Cabeza,Madrid
Pan,12.27,3,2025-10-30,Paloma Calatayud Benet,Zaragoza
Arroz,15.74,7,2026-02-26,Paca Mas Marquez,Toledo
Aceite,4.5,3,2026-04-28,Bernardino de Cuadrado,Zaragoza
Pollo,12.88,4,2025-12-23,Esther Crespi Zabala,La Coruña
Huevos,15.99,5,2026-05-23,Perla Briones Gil,Sevilla
Pollo,11.53,5,2025-08-24,Íngrid Huerta Ortega,Castellón
Leche,3.1,10,2025-12-08,María Fernanda de Pont,Huesca
Leche,19.71,7,2025-06-21,Ruperto Adán Acosta,Guadalajara
Pollo,3.01,6,2026-05-01,Lino Bilbao Carrillo,Pontevedra
Aceite,13.74,1,2026-01-11,Rosalinda Linares Casares,Lugo
Café,18.59,5,2025-08-27,Anna Pomares Hierro,Tarragona
Pollo,17.99,5,2025-07-18,Asunción Zamora Gabaldón,Palencia
Pan,9.15,10,2026-03-06,Paca Cazorla Calvo,Castellón
Queso,18.75,10,2025-12-02,Hernando Hoyos Serna,Ourense
Café,1.35,4,2025-08-12,Enrique Trillo Morell,Murcia
Azúcar,3.74,3,2026-04-27,Renato Alberola-Infante,Segovia
Pan,9.0,6,2026-05-13,Silvio Gutiérrez Ferrero,Castellón
Queso,19.21,6,2025-08-12,Lupe Ribas Huerta,Cádiz
Pan,13.59,2,2026-02-19,María Fernanda Quesada,Zamora
Leche,16.18,2,2025-12-05,Jose Manuel Cueto Flor,Soria
Pan,17.98,7,2025-11-03,Adriana del Rivero,Ceuta
Queso,8.81,1,2026-04-03,Cristian de Rios,Barcelona
Café,2.44,10,2025-12-21,María Dolores Tovar-Martín,Barcelona
Pan,16.03,2,2026-02-16,Nieves Benítez Morán,Baleares
Arroz,16.48,8,2026-02-15,Beatriz Rubio Santana,Guipúzcoa
Arroz,3.06,9,2026-02-09,Heriberto Alfredo Barrera Bilbao,Ciudad
Aceite,1.15,5,2025-07-16,Adán Boada Márquez,Valladolid
Carne,19.8,8,2026-02-25,Ángeles Peinado Grau,Santa Cruz de Tenerife
Café,10.75,4,2025-06-10,Leticia Sans Benitez,Zamora
Carne,17.77,2,2025-12-02,Ana Belén Pallarès Gutiérrez,Lleida
Azúcar,4.09,4,2025-11-29,Ciro Julián Requena,Albacete
Carne,0.96,3,2025-10-12,Marcia Duran,Zaragoza
Carne,17.61,3,2026-05-20,Alicia Bas Ros,Huesca
Pollo,7.24,9,2026-02-06,Adelina Barco Vilanova,Salamanca
Aceite,4.24,7,2025-07-13,Úrsula Sancho Sandoval,Soria
Azúcar,18.56,8,2025-10-22,Nerea Cabo-Escobar,Palencia
Carne,8.74,4,2025-09-01,Norberto de Garcia,Soria
Pan,15.6,3,2026-02-08,Iker Aparicio Chico,Teruel
Queso,19.84,7,2025-10-27,Balduino Fiol Pereira,Guipúzcoa
Pollo,10.07,4,2026-01-20,Magdalena Rosales,Cuenca
Aceite,19.26,10,2025-11-25,Carlos Diez-Riba,Segovia
Arroz,16.96,9,2025-07-13,Teresita Milagros Lumbreras Garcia,Lugo
Arroz,1.12,1,2025-10-18,Nicolasa Quirós,Girona
Arroz,18.84,9,2025-11-08,Mauricio Miranda Amorós,Lleida
Café,9.24,7,2025-12-12,Alejandro Balduino Palau Carrión,Cáceres
Pan,17.67,10,2025-11-07,Javi Bejarano Villar,Zaragoza
Carne,7.45,10,2026-03-03,Hermenegildo Espinosa Goicoechea,Melilla
Azúcar,10.74,9,2026-03-17,Daniel Zurita Báez,Las Palmas
Carne,7.76,6,2025-08-02,Ruperto de Lasa,Almería
Pollo,14.24,1,2026-02-17,Encarna Anselma Corral Gargallo,Álava
Huevos,17.6,5,2025-07-24,Edelmiro del Pallarès,Pontevedra
Queso,1.89,3,2026-02-25,Severiano Jurado Valenzuela,Alicante
Carne,12.79,4,2025-08-17,Bruno Losa Alberto,Melilla
Café,19.81,8,2025-08-05,Artemio del Rodrigo,Castellón
Queso,12.91,2,2025-06-03,Marisa Galiano Noriega,Pontevedra
Carne,11.93,4,2026-04-21,Alfonso López Becerra,Málaga
Carne,18.37,8,2025-10-29,Leoncio Landa-Boada,Murcia
Pan,11.94,4,2026-05-12,Nayara Salud Ugarte Cordero,Jaén
Pan,14.4,1,2025-10-05,Gervasio Tello Juan,La Coruña
Queso,12.97,7,2025-06-29,Charo Girón-Baró,Zamora
Pollo,6.63,1,2025-11-20,Carmelita de Jara,Segovia
Azúcar,13.13,7,2026-03-25,Lorenza Toledo Donoso,Cuenca
Queso,4.8,5,2026-01-21,Chucho Artigas Colomer,Salamanca
Huevos,11.29,7,2026-01-13,Fernando Mateo Lopez Rocha,Cuenca
Pollo,11.58,6,2026-05-12,Eric Torrent Moll,Ourense
Aceite,9.77,10,2026-03-08,Jose del Perez,Sevilla
Pollo,2.75,7,2026-04-27,Ramón Cabañas-Ropero,Toledo
Leche,17.36,1,2026-03-20,Rogelio Lastra,Jaén
Carne,5.22,8,2026-04-17,Morena de Enríquez,Navarra
Café,1.97,3,2026-02-09,Juan Manuel de Vives,Guadalajara
Café,4.4,5,2025-09-27,Salomón del Oliva,Ceuta
Arroz,13.21,8,2025-11-15,Noemí Bibiana Guillén Carbajo,Albacete
Huevos,17.15,10,2025-10-23,Juan Francisco Carreras Valbuena,Sevilla
Huevos,10.62,3,2025-07-15,Santiago Mayol,Cáceres
Azúcar,2.58,2,2025-07-27,Ricarda Jiménez Simó,Guipúzcoa
Huevos,6.66,2,2025-09-28,Joel Pagès Manrique,Murcia
Leche,1.59,5,2025-10-18,Ramiro Salvà,Cáceres
Pollo,5.1,9,2025-09-12,Olimpia Guerra,Tarragona
Pan,14.85,6,2025-12-02,Emilia Arregui Jaume,Ciudad
Pan,16.94,4,2026-02-01,Blas del López,Segovia
Aceite,12.53,4,2025-12-02,Rosario Cantero Grande,Barcelona
Café,15.87,6,2026-03-21,Rebeca Constanza Barba Murillo,Pontevedra
Huevos,4.65,7,2025-12-14,Jeremías Ribas Abellán,Lugo
Queso,17.79,5,2026-03-26,Arturo Nadal Codina,Cádiz
Queso,14.46,7,2025-07-10,Ligia Camila Leal Jerez,Lugo
Leche,5.74,3,2025-08-10,Esmeralda del Arce,Murcia
Azúcar,18.62,6,2025-09-13,Ágata Menendez Pou,Melilla
Arroz,4.78,9,2025-11-07,Ramiro Gomis,Castellón
Arroz,17.21,1,2025-10-19,Cayetana Franco Vila,Cádiz
Leche,18.61,5,2025-11-19,Celia Colomer Hervás,Guipúzcoa
Pan,11.75,5,2026-05-04,Abigaíl Roda Parra,Soria
Pan,19.63,9,2025-07-03,Martin Gallardo Campos,Segovia
Pan,13.87,3,2025-11-16,Juan Gomez Simó,Toledo
Leche,17.14,8,2025-09-25,Norberto del Amador,Asturias
Arroz,8.77,8,2026-05-05,Nilda Valenzuela Frías,Lleida
Aceite,12.01,3,2026-02-14,Jaime Vera Cid,Cádiz
Café,4.04,9,2026-05-10,Joaquín Marqués Marti,Guadalajara
Pollo,5.57,6,2025-09-27,Atilio Pelayo Figueras,Pontevedra
Azúcar,3.3,2,2026-05-07,Armida Marcos Molins,Navarra
Pan,7.44,9,2026-05-20,Miguela Roig Alemany,Valencia
Pollo,16.78,9,2026-01-16,Jacinta Arce Estrada,Madrid
Azúcar,7.48,10,2025-07-12,Adelaida Ibáñez Piñeiro,Pontevedra
Queso,2.66,1,2026-01-19,Blas Bayón,Badajoz
Azúcar,3.02,1,2025-11-21,Alba Morell Vara,Tarragona
Queso,7.34,8,2025-11-20,Estrella del Bonilla,Baleares
Carne,15.33,3,2025-12-15,Jafet Chaparro Cerdá,Ourense
Pollo,18.91,6,2025-10-16,Roberta Fuster Escalona,Lleida
Café,13.66,4,2026-01-30,Graciano Roura Casanovas,Segovia
Azúcar,1.04,8,2025-12-17,Valentín Poncio Carreras Terrón,Valladolid
Aceite,6.6,8,2026-05-25,Ana Belén Morales-Serra,Girona
Carne,11.08,7,2025-11-22,Rufino Fonseca Domingo,Valladolid
Pollo,6.24,3,2025-12-17,Azahara Arroyo Fuertes,Zamora
Carne,4.62,10,2026-02-20,Claudia Camps Cañete,Lleida
Leche,1.91,2,2026-04-23,Aitor Esteve-Miralles,Soria
Pollo,6.4,8,2026-01-04,Eva María Javiera Palacio Gárate,Salamanca
Huevos,16.65,10,2025-07-25,Mariano Blanes Pareja,Málaga
Azúcar,19.19,5,2026-03-26,Candela Bermejo León,León
Aceite,11.18,8,2025-11-01,Fernando Paniagua Gual,Ávila
Pollo,6.45,10,2025-12-12,Máximo Pánfilo Losada Giner,Vizcaya
Pan,15.11,6,2026-03-06,José Mari Coll-Acero,Melilla
Leche,11.35,3,2026-01-07,Juliana Sevillano Manso,Córdoba
Aceite,7.51,3,2026-03-01,Salomé Marí Montes,Teruel
Arroz,18.63,4,2026-02-03,Roberta de Estévez,Granada
Queso,18.94,5,2025-08-21,Luís de Ramirez,Barcelona
Azúcar,4.57,5,2025-09-05,Merche de Gibert,Ciudad
Huevos,15.19,3,2025-05-27,Dorita Raya-Palomares,Ciudad
Leche,14.54,4,2025-12-13,Ulises Tormo Mateos,Valladolid
Leche,17.26,6,2025-08-18,Camila Cárdenas-Polo,Vizcaya
Azúcar,4.84,8,2025-09-07,Imelda Luna-Barranco,Soria
Pollo,12.4,7,2025-07-22,Clara Patiño Badía,Álava
Huevos,13.34,9,2025-11-04,Mireia Ropero-Lorenzo,La Coruña
Leche,10.37,1,2025-10-21,Natalia Benita Mendoza Gallo,Segovia
Arroz,4.92,10,2025-10-06,Noemí Noguera-Hervás,La Rioja
Café,3.1,8,2026-04-18,Sofía Bonet Saavedra,Cádiz
Carne,1.47,4,2025-08-20,Estela Pujadas Cornejo,Valladolid
Pan,3.67,3,2025-10-03,Iván Plana Galvez,Barcelona
Aceite,13.65,8,2026-02-12,Juanito Castañeda Olmo,Tarragona
Queso,3.53,1,2025-10-22,Odalis del Arroyo,Ávila
Arroz,0.67,10,2026-01-22,Moreno Frutos Casanovas,León
Arroz,8.96,8,2025-12-22,Francisco Lluch,Pontevedra
Arroz,19.6,1,2025-09-05,Anna Mármol Viana,Guipúzcoa
Pan,11.23,2,2025-11-28,Esther Clemente-Velasco,Jaén
Azúcar,13.08,6,2025-10-25,Laura Santana Murcia,Ceuta
