Producto,Precio,Cantidad,Fecha,Cliente,Ciudad
Botella PET,16.7,8,2025-09-15 00:00:00,Lucho Ojeda-Canet,Badajoz
Silla plástica,19.66,16,2026-01-30 00:00:00,Julián Medina-Arroyo,Soria
Cubo de basura plástico,40.08,19,2025-11-20 00:00:00,Lilia Tur Salcedo,La Coruña
Envase plástico,16.69,8,2026-03-12 00:00:00,Encarna Quirós Castillo,Guadalajara
Envase plástico,21.01,11,2026-02-11 00:00:00,Ambrosio Perelló-Maestre,Alicante
Utensilio de cocina plástico,14.44,1,2025-06-23 00:00:00,Delfina Luz-Cueto,Palencia
Envase plástico,28.18,15,2025-09-24 00:00:00,José Ángel Coronado Quevedo,Toledo
Utensilio de cocina plástico,13.26,16,2026-01-24 00:00:00,Adelia de Sanmartín,Girona
Silla plástica,23.29,8,2025-10-08 00:00:00,Lucio Figuerola Montaña,Jaén
Tupper,31.67,8,2026-01-10 00:00:00,Inés del Robles,Asturias
Cubo organizador,10.66,17,2025-11-26 00:00:00,Reyes Contreras-Montenegro,Zaragoza
Muñeco de plástico,6.08,12,2025-11-23 00:00:00,Imelda Merino Torrecilla,Alicante
Pelota plástica,2.83,19,2026-04-28 00:00:00,Serafina Valentina Rico Rius,Granada
Cubo de basura plástico,41.57,2,2026-04-22 00:00:00,Perlita de Guzmán,Huelva
Cubo de basura plástico,31.49,15,2026-05-19 00:00:00,Norberto Aranda-Gual,Girona
Muñeco de plástico,37.69,5,2025-08-28 00:00:00,Luna Perez-Pizarro,Salamanca
Envase plástico,22.33,5,2026-01-12 00:00:00,Julie Pinilla Borrás,La Rioja
Pelota plástica,45.66,12,2026-04-17 00:00:00,Martín Raimundo Morales Alcaraz,Alicante
Cubo de basura plástico,14.87,9,2026-04-15 00:00:00,Juan Luis del Elías,Baleares
Envase plástico,31.2,15,2026-02-24 00:00:00,Aránzazu Belén Vázquez Cifuentes,Sevilla
Utensilio de cocina plástico,16.52,20,2025-12-19 00:00:00,Anastasia Gómez Cortés,Valladolid
Juguete de plástico,39.58,20,2026-02-07 00:00:00,Filomena Candela Barral Soria,Huesca
Pelota plástica,30.76,3,2025-06-26 00:00:00,Lorenzo Díez Barbero,Sevilla
Juguete de plástico,14.98,6,2025-06-14 00:00:00,Toni Conesa Rozas,Cádiz
Cubo organizador,6.2,3,2026-03-10 00:00:00,Anna Hurtado Barco,Barcelona
Pelota plástica,38.8,16,2026-05-27 00:00:00,Pelayo Vélez Jódar,Jaén
Envase plástico,44.37,2,2025-06-26 00:00:00,Teófila Buendía Hierro,Huelva
Tupper,41.71,17,2026-03-11 00:00:00,Fortunato Peñalver-Sanjuan,Toledo
Tupper,41.27,17,2025-07-31 00:00:00,Rosenda Pineda Cabanillas,Castellón
Cubo organizador,37.83,17,2026-05-20 00:00:00,Josefina Tudela-Molins,Ceuta
Juguete de plástico,37.48,17,2026-01-13 00:00:00,Edgardo Amigó Puente,Las Palmas
Cubo de basura plástico,20.8,15,2026-03-03 00:00:00,Begoña Cabrera Querol,Lugo
Silla plástica,2.96,18,2025-06-18 00:00:00,León Ibarra González,Las Palmas
Envase plástico,13.29,15,2025-07-08 00:00:00,Demetrio Solsona,Huelva
Botella PET,28.88,15,2025-10-14 00:00:00,Adelaida de Pazos,Tarragona
Juguete de plástico,27.31,10,2026-01-16 00:00:00,Encarna Coronado,Soria
Muñeco de plástico,38.55,6,2026-03-10 00:00:00,Dionisio Peña Palacio,Ourense
Cubo organizador,6.55,20,2026-05-09 00:00:00,Belén Tello Dávila,Ourense
Utensilio de cocina plástico,44.87,12,2026-03-17 00:00:00,Araceli Rocamora,La Coruña
Cubo de basura plástico,4.91,15,2026-01-10 00:00:00,Pío Roldán Arranz,Sevilla
Juguete de plástico,15.01,2,2026-02-01 00:00:00,Severiano Casanovas-Peñas,Tarragona
Silla plástica,39.62,6,2026-02-28 00:00:00,Estefanía Portillo Montesinos,Murcia
Cubo organizador,16.45,20,2026-02-13 00:00:00,Abril Llopis,Salamanca
Muñeco de plástico,26.28,13,2026-04-08 00:00:00,Anselma Purificación Francisco Costa,Guipúzcoa
Silla plástica,1.52,6,2026-02-02 00:00:00,Narcisa Villalonga Carrillo,Córdoba
Botella PET,2.73,13,2026-03-27 00:00:00,Marcela Pérez Borrego,Córdoba
Utensilio de cocina plástico,19.06,14,2025-07-11 00:00:00,Lucila Zaragoza Quero,Vizcaya
Tupper,22.07,15,2025-09-29 00:00:00,Amalia Sureda Cano,Cáceres
Silla plástica,11.45,1,2026-04-29 00:00:00,Timoteo de Carlos,Jaén
Utensilio de cocina plástico,29.4,16,2025-06-23 00:00:00,Cándido Robledo Orozco,Cádiz
Juguete de plástico,40.41,13,2026-02-02 00:00:00,Domitila Fábregas Montenegro,Cuenca
Botella PET,33.66,14,2025-09-29 00:00:00,Sandalio Lobo Pino,Granada
Juguete de plástico,12.48,19,2025-11-11 00:00:00,Jordana Mascaró-Bárcena,Lugo
Cubo organizador,22.4,13,2025-11-28 00:00:00,Kike Viana Atienza,Valladolid
Juguete de plástico,8.08,16,2026-01-15 00:00:00,Cloe Estévez Sarmiento,Álava
Pelota plástica,22.18,14,2026-03-05 00:00:00,Lara Galindo Mur,Pontevedra
Juguete de plástico,4.04,11,2026-03-08 00:00:00,Lucas Baeza Sanz,Palencia
Envase plástico,33.87,6,2025-12-28 00:00:00,Marina Meléndez Pintor,Badajoz
Cubo organizador,8.82,8,2026-04-07 00:00:00,Narciso Ruano Guerra,Tarragona
Juguete de plástico,14.59,17,2025-11-23 00:00:00,Pacífica Miranda Iglesias,Castellón
Botella PET,41.14,12,2026-04-23 00:00:00,Martín Jiménez Monreal,Melilla
Muñeco de plástico,36.3,17,2025-07-20 00:00:00,Pepe Pera Alegria,Salamanca
Utensilio de cocina plástico,16.23,13,2026-05-06 00:00:00,Josep del Mosquera,Zaragoza
Muñeco de plástico,23.78,4,2026-01-25 00:00:00,Ascensión Borrás Cárdenas,Guadalajara
Muñeco de plástico,5.62,5,2026-02-23 00:00:00,Adela Olivia Diez Galvez,Santa Cruz de Tenerife
Envase plástico,29.43,7,2025-09-05 00:00:00,Francisca Zamorano Montero,Sevilla
Botella PET,5.58,11,2026-05-27 00:00:00,Lino Pazos Ripoll,Ceuta
Muñeco de plástico,7.76,7,2025-12-22 00:00:00,Fulgencio Mora-Vall,Navarra
Utensilio de cocina plástico,1.24,8,2026-03-16 00:00:00,Blanca Pacheco Velasco,Zaragoza
Juguete de plástico,23.49,14,2025-08-02 00:00:00,Prudencia Amo Colomer,Lugo
Tupper,2.18,9,2026-04-20 00:00:00,Adolfo Lorenzo Cepeda,Toledo
Envase plástico,41.93,1,2025-11-26 00:00:00,Chuy Verdugo Rico,Murcia
Cubo organizador,17.82,10,2025-11-22 00:00:00,Felix Arregui-Roca,Melilla
Utensilio de cocina plástico,15.09,6,2026-04-11 00:00:00,Marcos Agustí,Lugo
Botella PET,6.59,12,2025-10-06 00:00:00,Adrián Roselló Vigil,Cuenca
Cubo de basura plástico,6.43,6,2026-04-18 00:00:00,Gustavo Sáez Santiago,Córdoba
Botella PET,11.62,11,2025-12-17 00:00:00,Palmira Aller Bonet,Álava
Botella PET,20.29,19,2025-08-25 00:00:00,Begoña Valenzuela Campo,Guadalajara
Juguete de plástico,8.89,15,2026-03-02 00:00:00,Aristides Almansa,Valladolid
Pelota plástica,27.11,7,2025-10-06 00:00:00,Alba Tolosa,Almería
Cubo de basura plástico,3.11,7,2026-04-20 00:00:00,Francisco Jose Ignacio Cornejo Osorio,Huesca
Envase plástico,48.1,6,2025-06-05 00:00:00,Gerónimo del Ledesma,La Rioja
Silla plástica,35.28,2,2026-01-20 00:00:00,Celestina del Quiroga,Soria
Envase plástico,37.38,3,2025-08-18 00:00:00,Guillermo Arteaga Cabeza,Guadalajara
Botella PET,12.43,2,2026-01-05 00:00:00,Ángel Goicoechea Galvez,Castellón
Cubo de basura plástico,27.16,10,2025-10-03 00:00:00,Pilar Ferrero Vallejo,Toledo
Cubo organizador,44.96,19,2025-07-11 00:00:00,Amalia Álvaro Flores,Lleida
Envase plástico,8.67,11,2025-12-16 00:00:00,Flor Cruz Gaya,Cádiz
Cubo organizador,24.22,17,2026-04-24 00:00:00,Omar Mora Laguna,Cádiz
Muñeco de plástico,25.27,16,2025-12-05 00:00:00,Narcisa Contreras,Lleida
Pelota plástica,8.54,7,2025-06-25 00:00:00,Anita Griselda Seco Luján,La Coruña
Pelota plástica,16.34,3,2026-02-24 00:00:00,Gabriel del Codina,Cantabria
Botella PET,15.83,3,2026-02-23 00:00:00,Angélica Criado Higueras,Almería
Cubo de basura plástico,47.41,15,2025-11-04 00:00:00,Loida Bautista-Serna,León
Utensilio de cocina plástico,7.22,16,2026-04-21 00:00:00,Ana Belén Campo Alegria,Cádiz
Tupper,14.89,19,2025-09-02 00:00:00,Rafaela Alfaro Arnal,Almería
Juguete de plástico,22.06,3,2026-02-26 00:00:00,Lola Castells Sebastián,Murcia
Utensilio de cocina plástico,1.05,6,2025-12-21 00:00:00,Olga Leonor Berenguer Martín,Huesca
Botella PET,23.96,2,2025-11-07 00:00:00,Eusebio Coll Prieto,Cáceres
Juguete de plástico,11.17,6,2026-05-14 00:00:00,Leopoldo Cazorla,Soria
Envase plástico,10.7,15,2025-09-26 00:00:00,Rosario Tena Verdejo,Jaén
Envase plástico,30.27,20,2026-01-01 00:00:00,Felipa Guitart Santana,Lleida
Juguete de plástico,41.75,15,2025-12-28 00:00:00,Maxi Hoz Villalba,Vizcaya
Muñeco de plástico,25.92,5,2026-03-29 00:00:00,Ibán Quevedo Ros,León
Juguete de plástico,29.35,9,2026-01-11 00:00:00,Guadalupe Bello-Aller,Guadalajara
Cubo organizador,9.63,12,2026-01-18 00:00:00,Maura Tomé Alcalá,Castellón
Muñeco de plástico,23.57,8,2025-09-24 00:00:00,José Antonio Cánovas Ballesteros,Murcia
Envase plástico,39.95,7,2026-01-30 00:00:00,Tere Noguera Luís,Toledo
Muñeco de plástico,35.14,15,2025-08-07 00:00:00,Manuela Cazorla Ferrera,Girona
Pelota plástica,38.81,1,2025-10-11 00:00:00,María Del Carmen Rincón Tormo,Navarra
Tupper,6.02,18,2026-02-04 00:00:00,Leandro Barbero Peralta,Almería
Utensilio de cocina plástico,11.98,13,2026-04-17 00:00:00,Severino Fuertes Vicente,La Rioja
Pelota plástica,48.13,10,2025-10-21 00:00:00,Eutimio Márquez Tudela,Lleida
Cubo de basura plástico,9.01,1,2026-01-01 00:00:00,Olga Francisco Tapia,Granada
Juguete de plástico,47.18,12,2026-02-24 00:00:00,Ofelia Ferrando Asensio,Alicante
Cubo organizador,5.88,4,2025-10-21 00:00:00,Telmo Checa-Arnaiz,Valencia
Botella PET,40.52,11,2026-01-26 00:00:00,Guadalupe Porras Mármol,Cádiz
Pelota plástica,26.53,17,2026-02-11 00:00:00,Lourdes Gimenez Quirós,Albacete
Pelota plástica,14.88,14,2025-12-27 00:00:00,Calixta Lobato Aguilera,Vizcaya
Muñeco de plástico,14.76,15,2025-10-17 00:00:00,Gregorio de Larrañaga,Ávila
Cubo organizador,10.36,11,2026-01-29 00:00:00,Olivia Casares Somoza,Ourense
Utensilio de cocina plástico,21.23,2,2026-03-22 00:00:00,Dominga Jerez Porta,Segovia
Muñeco de plástico,36.37,9,2026-05-22 00:00:00,Juan Carlos Madrigal Calderon,Jaén
Cubo organizador,37.2,17,2026-04-15 00:00:00,José Royo Vendrell,Guipúzcoa
Cubo de basura plástico,9.12,3,2026-03-06 00:00:00,Albano Paniagua Barroso,Ceuta
Botella PET,11.25,5,2026-02-21 00:00:00,Rogelio Ramón-Cuéllar,Ávila
Pelota plástica,45.6,18,2025-10-16 00:00:00,Araceli Esther Alcalde Sotelo,Burgos
Botella PET,37.74,9,2025-11-30 00:00:00,Calixta Arribas,Valladolid
Botella PET,34.39,12,2025-06-17 00:00:00,Toribio Comas-Sanmiguel,Valladolid
Juguete de plástico,45.28,5,2025-08-06 00:00:00,María Jesús Vallés,Navarra
Muñeco de plástico,3.97,10,2025-10-10 00:00:00,Clara Iriarte Palacios,Madrid
Utensilio de cocina plástico,29.63,17,2025-07-18 00:00:00,Begoña Sancho Cruz,Álava
Tupper,48.63,2,2026-02-04 00:00:00,Joaquina Ana Sofía Gargallo López,Salamanca
Botella PET,4.4,14,2025-11-05 00:00:00,Yago Zamorano Llobet,Álava
Utensilio de cocina plástico,47.55,18,2026-05-24 00:00:00,Anselmo Jurado Monreal,Melilla
Cubo organizador,11.97,9,2026-05-08 00:00:00,Leticia del Francisco,Soria
Tupper,33.21,1,2025-06-04 00:00:00,Alicia Lledó-Arranz,Teruel
Tupper,40.29,4,2025-08-21 00:00:00,Francisco Jose Pellicer Porras,Castellón
Tupper,37.81,4,2026-04-05 00:00:00,Florentina Morillo Benito,Las Palmas
Tupper,32.87,8,2025-11-17 00:00:00,Jaime Tiburcio Galán Higueras,Ávila
Botella PET,37.57,8,2026-02-10 00:00:00,Manola Estevez Simó,Soria
Muñeco de plástico,45.24,8,2025-11-30 00:00:00,Gervasio Mateo Sureda Herrero,Lleida
Cubo organizador,27.01,16,2025-06-08 00:00:00,Vanesa Soria-Herrero,Lleida
Muñeco de plástico,14.63,18,2026-05-20 00:00:00,Bibiana Daza-Ayllón,Ciudad
Cubo de basura plástico,41.07,12,2026-02-27 00:00:00,Lino Higueras Cano,Albacete
Utensilio de cocina plástico,47.8,18,2026-02-22 00:00:00,Patricia España Espada,Málaga
Cubo de basura plástico,14.42,14,2026-02-03 00:00:00,Jenaro Alcalde Alcántara,Segovia
Botella PET,15.04,14,2026-03-22 00:00:00,Leopoldo Gras-Ibarra,Palencia
Cubo organizador,13.96,2,2025-07-15 00:00:00,Nilda Emma Cadenas Orozco,La Coruña
Pelota plástica,20.32,9,2025-08-28 00:00:00,Lorenza Adora Velasco Boada,Albacete
Cubo de basura plástico,25.5,2,2025-12-05 00:00:00,Ambrosio Díez Heras,La Rioja
Utensilio de cocina plástico,18.17,2,2026-01-16 00:00:00,Teófila del Ángel,Cantabria
Pelota plástica,17.01,1,2025-11-04 00:00:00,Juan Bautista del Gomis,Málaga
Botella PET,27.27,19,2025-06-16 00:00:00,Pancho Mármol Correa,Murcia
Silla plástica,21.75,16,2025-07-30 00:00:00,Ruth Puente Vázquez,Almería
Tupper,21.19,7,2025-07-05 00:00:00,Camilo Máximo Pedrosa Bravo,Toledo
Juguete de plástico,15.26,17,2026-05-19 00:00:00,Eliana Barroso Cardona,Badajoz
Muñeco de plástico,21.19,15,2026-02-20 00:00:00,Javi Portero Anglada,Huesca
Tupper,33.07,20,2025-08-07 00:00:00,Begoña Arroyo Noriega,Las Palmas
Utensilio de cocina plástico,22.74,20,2025-08-16 00:00:00,Emiliano Valdés Mendoza,Zamora
Muñeco de plástico,25.93,18,2025-06-13 00:00:00,Maricela Barreda,Salamanca
Botella PET,16.9,4,2026-03-27 00:00:00,Reyes Pellicer Fuster,Las Palmas
Envase plástico,19.59,7,2026-01-05 00:00:00,Jaime Ariza Saez,Málaga
Muñeco de plástico,31.05,4,2026-03-30 00:00:00,Dora Jiménez-Ariza,Melilla
Juguete de plástico,25.7,3,2026-01-22 00:00:00,Fermín Nicolau Amaya,Tarragona
Juguete de plástico,3.77,15,2025-10-03 00:00:00,Palmira Cuenca Núñez,Guipúzcoa
Tupper,7.29,12,2025-09-10 00:00:00,Cristian de Seco,Huelva
Muñeco de plástico,23.56,13,2026-03-05 00:00:00,Osvaldo Heras Ariño,Cáceres
Muñeco de plástico,2.18,5,2025-06-06 00:00:00,Vito Tenorio Acosta,Lugo
Pelota plástica,21.11,14,2026-02-03 00:00:00,Esmeralda Tovar,Salamanca
Juguete de plástico,12.58,10,2026-05-08 00:00:00,Ibán Barrena Ferrero,Soria
Cubo organizador,34.48,17,2026-02-25 00:00:00,Alondra Oliveras Cabanillas,Málaga
Tupper,27.46,17,2026-03-18 00:00:00,Octavia Anglada Plana,Girona
Tupper,36.13,1,2025-06-29 00:00:00,Carina Rey,Segovia
Cubo organizador,49.23,20,2026-05-13 00:00:00,Victor Manuel Feliu Viñas,Valencia
Botella PET,46.87,2,2026-03-16 00:00:00,Lupe del Barreda,Madrid
Botella PET,45.17,8,2026-04-03 00:00:00,Manu Jódar Vaquero,Badajoz
Envase plástico,33.85,3,2025-06-06 00:00:00,Rosenda Alvarez Cadenas,Ávila
Silla plástica,47.86,9,2025-08-27 00:00:00,Nico Cerro,Badajoz
Tupper,36.21,12,2025-07-28 00:00:00,Gracia Llano Chamorro,Segovia
Utensilio de cocina plástico,23.54,13,2025-10-22 00:00:00,Wálter Noguera Heras,Soria
Cubo de basura plástico,46.49,9,2025-12-01 00:00:00,Roldán Gallart-Calvo,Ávila
Envase plástico,36.33,11,2026-02-11 00:00:00,Elena Higueras Solana,León
Botella PET,44.83,2,2026-02-04 00:00:00,Samanta Bou Roma,Navarra
Botella PET,29.06,13,2025-07-28 00:00:00,Pepe Priego-Reyes,Lugo
Envase plástico,15.38,5,2025-08-03 00:00:00,Marcelo del Quero,Granada
Silla plástica,41.63,11,2025-07-05 00:00:00,Arturo Abascal Escudero,Guipúzcoa
Cubo de basura plástico,14.11,2,2026-03-17 00:00:00,Noelia María Belén Lloret Jara,Zaragoza
Pelota plástica,27.26,15,2025-08-12 00:00:00,Custodia Amada Uribe Arce,Lleida
Cubo organizador,20.36,4,2025-12-29 00:00:00,Pepita Bauzà-Peláez,Tarragona
Botella PET,43.05,14,2026-05-09 00:00:00,Jacinto Ferrera Cabrero,Valencia
Cubo organizador,30.74,18,2025-08-18 00:00:00,Ramón Borrás Mariño,Ciudad
Silla plástica,15.38,2,2025-07-23 00:00:00,Hernán Reguera Guerrero,Zamora
Utensilio de cocina plástico,10.46,14,2026-03-21 00:00:00,Rosario de Torrecilla,Salamanca
Cubo de basura plástico,11.58,11,2025-05-31 00:00:00,Lino Ayala Montaña,Soria
Pelota plástica,12.03,15,2025-08-21 00:00:00,Corona Guardiola Hidalgo,Pontevedra
Pelota plástica,23.06,14,2025-07-18 00:00:00,Mayte Abigaíl Tamayo Peral,Jaén
Tupper,44.12,19,2025-06-15 00:00:00,Angélica Valentín Tomas,Melilla
Muñeco de plástico,36.05,15,2026-02-15 00:00:00,Salomé Alvarez Narváez,Huelva
Muñeco de plástico,22.03,18,2025-07-26 00:00:00,Juan Carlos Pedrosa Luque,Cantabria
Muñeco de plástico,43.7,18,2026-05-17 00:00:00,Belén Vara,Tarragona
Muñeco de plástico,41.52,12,2025-05-27 00:00:00,Elisa Soria Tenorio,Asturias
Envase plástico,48.03,13,2025-08-27 00:00:00,Evelia Milla,Palencia
Juguete de plástico,40.18,17,2026-05-18 00:00:00,Bernardino Cañellas Corbacho,Jaén
Muñeco de plástico,8.13,19,2026-05-20 00:00:00,Luciana Tur Rivera,Guipúzcoa
Juguete de plástico,17.23,9,2026-03-04 00:00:00,Abilio Alcalá Corral,Ourense
Cubo de basura plástico,10.84,13,2026-05-05 00:00:00,Héctor Dueñas Pinedo,León
Tupper,20.43,13,2025-06-12 00:00:00,Morena Lupe Salinas Cases,Ciudad
Cubo organizador,26.97,20,2025-06-28 00:00:00,Valentín del Lerma,La Coruña
Utensilio de cocina plástico,43.54,10,2025-08-13 00:00:00,Calisto Gabaldón-Lloret,Albacete
Cubo organizador,48.96,5,2026-03-30 00:00:00,Joel Eusebio Andrade Teruel,Huesca
Pelota plástica,33.47,9,2025-12-21 00:00:00,Nazario Montero Bellido,Las Palmas
Utensilio de cocina plástico,49.06,13,2026-04-14 00:00:00,María Fernanda Ani Heredia Ródenas,Girona
Juguete de plástico,45.72,7,2026-05-25 00:00:00,Bruno Carrión Iñiguez,Murcia
Botella PET,16.25,13,2025-11-13 00:00:00,Malena Coronado,Huesca
Cubo organizador,31.11,7,2026-04-18 00:00:00,Griselda Muro,Badajoz
Silla plástica,15.07,5,2026-05-05 00:00:00,Alba de Ferrándiz,Almería
Silla plástica,43.76,7,2026-01-29 00:00:00,Virgilio del Cózar,Pontevedra
Cubo organizador,48.03,17,2025-10-23 00:00:00,Epifanio Mohamed Buendía Amador,Málaga
Muñeco de plástico,28.85,13,2025-12-18 00:00:00,Leonor Giménez Alba,Córdoba
Cubo organizador,9.58,18,2026-02-16 00:00:00,Ramiro Geraldo Ródenas Ricart,Valladolid
Envase plástico,34.93,13,2026-05-03 00:00:00,Eliana Muro Toro,Cantabria
Juguete de plástico,20.91,18,2026-05-04 00:00:00,Leocadia Bermejo Cal,Valladolid
Muñeco de plástico,22.92,18,2025-11-15 00:00:00,Arcelia Amigó Carretero,Tarragona
Utensilio de cocina plástico,28.83,16,2025-12-05 00:00:00,Loida Gual-Marquez,Barcelona
Tupper,12.84,9,2026-03-07 00:00:00,Claudia de Ferrera,Melilla
Muñeco de plástico,22.58,3,2026-04-01 00:00:00,Ricarda Anglada Vilaplana,Lugo
Muñeco de plástico,3.53,15,2026-02-11 00:00:00,César Gonzalo Lastra,La Coruña
Tupper,41.2,2,2025-07-25 00:00:00,Plinio Ripoll Pla,Segovia
Silla plástica,39.4,3,2026-01-15 00:00:00,Josefa Belmonte-Acevedo,Soria
Tupper,14.44,20,2025-10-28 00:00:00,Felix Peñalver Pereira,La Rioja
Cubo de basura plástico,42.6,20,2025-11-27 00:00:00,Leyre Feliu Ramis,Melilla
Juguete de plástico,8.77,10,2026-03-14 00:00:00,Regina del Solano,Girona
Tupper,14.17,1,2026-02-15 00:00:00,Micaela Gargallo-Ortiz,Las Palmas
Utensilio de cocina plástico,12.89,17,2025-12-10 00:00:00,Bienvenida Anastasia Marí Carrión,Badajoz
Juguete de plástico,4.67,1,2026-01-10 00:00:00,Carmina Arnal Casado,Huesca
Silla plástica,21.53,9,2025-10-16 00:00:00,Anastasia Narváez Carbonell,Álava
Cubo organizador,24.96,4,2026-03-21 00:00:00,Maribel Cid Gallardo,Granada
Cubo organizador,28.01,1,2025-07-16 00:00:00,Leticia Roma Ferreras,Pontevedra
Utensilio de cocina plástico,45.9,17,2025-07-25 00:00:00,Marta Simó Jerez,Asturias
Juguete de plástico,47.51,15,2025-08-29 00:00:00,Marcela Olivares Rocha,Baleares
Envase plástico,8.41,5,2026-04-11 00:00:00,Macarena Aguirre Iglesias,Guadalajara
Cubo organizador,6.61,7,2026-02-09 00:00:00,Alejandro Gargallo Amor,Sevilla
Cubo de basura plástico,34.31,12,2025-08-25 00:00:00,Noemí Amigó Colomer,Ciudad
Pelota plástica,1.72,2,2026-04-16 00:00:00,Alfredo Córdoba-Carrasco,Melilla
Muñeco de plástico,40.83,5,2026-02-15 00:00:00,Tomás del Salinas,Cádiz
Tupper,46.93,9,2026-01-19 00:00:00,Nilda Portillo Piñeiro,Lugo
Tupper,20.5,18,2025-07-04 00:00:00,Teófila Ávila,Álava
Envase plástico,41.58,13,2025-11-27 00:00:00,Moreno Piñeiro Morán,Huelva
Pelota plástica,43.91,15,2026-03-17 00:00:00,Azahar Pinto Villena,Soria
Pelota plástica,44.1,15,2025-11-21 00:00:00,Leticia Carbó,Huelva
Botella PET,42.55,8,2025-08-29 00:00:00,Flavio Iñiguez Barroso,La Coruña
Tupper,26.61,5,2025-12-30 00:00:00,Zoraida Arjona Cordero,Santa Cruz de Tenerife
Cubo organizador,10.08,16,2025-06-24 00:00:00,Felisa Ayuso Pastor,Barcelona
Juguete de plástico,4.5,2,2026-04-17 00:00:00,Cruz Pombo Toledo,Toledo
Botella PET,27.69,10,2025-08-14 00:00:00,Ismael Fuster Barriga,Lugo
Pelota plástica,9.8,19,2025-06-02 00:00:00,Úrsula Rubio-Moles,Pontevedra
Silla plástica,39.59,14,2025-12-07 00:00:00,Manuel Oliveras Pedrosa,Álava
Utensilio de cocina plástico,41.5,3,2026-02-24 00:00:00,Nando Barranco,Lugo
Envase plástico,39.72,3,2025-07-10 00:00:00,Eusebia de Tejada,La Rioja
Silla plástica,48.13,8,2025-07-26 00:00:00,Aarón Marín Carro,Zaragoza
Silla plástica,2.95,3,2026-03-13 00:00:00,Rosalía Bustamante,Almería
Cubo organizador,36.76,18,2026-03-21 00:00:00,Lara Campoy Briones,Zaragoza
Pelota plástica,46.19,10,2025-06-15 00:00:00,Belen Macias,Cantabria
Botella PET,36.4,10,2025-11-02 00:00:00,Crescencia Alcalá,Valencia
Pelota plástica,39.02,10,2025-07-05 00:00:00,Dan Silvestre Fuster Vilar,Badajoz
Pelota plástica,42.34,16,2026-03-27 00:00:00,Heliodoro Suarez Alcalde,León
Cubo organizador,16.0,16,2026-01-14 00:00:00,Asunción de Peinado,Huelva
Pelota plástica,10.17,20,2025-10-01 00:00:00,Ainara Franch Talavera,Madrid
Utensilio de cocina plástico,5.15,13,2025-08-24 00:00:00,Leonor Guijarro Carro,Lugo
Cubo de basura plástico,34.16,18,2026-01-25 00:00:00,Dalila Guardiola Oliva,Vizcaya
Tupper,7.02,11,2026-04-03 00:00:00,Modesta Jurado-Paredes,Ourense
Envase plástico,31.92,4,2025-09-16 00:00:00,José Luis Ildefonso Bueno Baró,Asturias
Cubo organizador,43.99,18,2025-10-24 00:00:00,Vanesa Lamas-Ochoa,Cádiz
Juguete de plástico,26.42,9,2025-10-20 00:00:00,Ángel Giménez Espejo,Asturias
Cubo de basura plástico,2.87,9,2025-10-12 00:00:00,Vilma Haro Cortes,Valladolid
Envase plástico,18.07,6,2026-03-02 00:00:00,Jose Francisco Solé Ibarra,Alicante
Envase plástico,4.75,12,2026-02-06 00:00:00,Buenaventura Montenegro Marcos,Girona
